x,y,y_true
0.1,0.8071948849405485,0.47619047619047616
0.2672268907563025,0.794715615290787,1.178650852483321
0.43445378151260505,1.9790504973514365,1.7846047635484985
0.6016806722689075,1.9527873658999817,2.3126614987080103
0.76890756302521,3.0984749590553124,2.7769347496206374
0.9361344537815125,2.721501378679569,3.1883228391528333
1.1033613445378152,3.3422157449375742,3.5553750338478203
1.2705882352941176,3.702893827348507,3.884892086330935
1.4378151260504202,3.5507547310794916,4.182351503299927
1.6050420168067228,4.708046571899247,4.452214452214452
1.7722689075630251,4.232735052942448,4.698151035865449
1.9394957983193277,4.531029827471325,4.923208191126279
2.1067226890756303,4.960527656455775,5.129936566400655
2.2739495798319327,5.543758847194824,5.3204876130554455
2.441176470588235,5.252684576580513,5.4966887417218535
2.608403361344538,6.256737092055666,5.660102115244348
2.7756302521008402,5.804591490838475,5.812071089213443
2.9428571428571426,5.867041503095101,5.953757225433526
3.1100840336134454,6.220747857207428,6.086170037822727
3.277310924369748,6.170840391994768,6.210191082802547
3.44453781512605,6.009282536061227,6.326593610125018
3.611764705882353,6.271097881062228,6.436058700209644
3.7789915966386554,6.589212958497808,6.5391885996800925
3.9462184873949577,7.109604693457499,6.636517806670434
4.11344537815126,6.807556095710087,6.7285223367697595
4.280672268907562,6.958290069485488,6.815627508696815
4.447899159663865,6.226949535018101,6.8982145184412875
4.615126050420168,6.896298034725624,6.976626016260162
4.78235294117647,7.0427944012651755,7.0511708586296615
4.949579831932772,7.650040866539699,7.122128174123337
5.116806722689075,7.667907800142352,7.18975085606329
5.284033613445377,7.289842703377814,7.254268574065528
5.45126050420168,7.474301742854221,7.3158903800609
5.618487394957983,7.353942310224578,7.374806971100815
5.785714285714285,7.212018605764603,7.431192660550458
5.9529411764705875,7.490013232653181,7.485207100591716
6.12016806722689,7.4237977300624145,7.536996791886578
6.287394957983192,7.68348559095929,7.586696410464408
6.454621848739495,7.839023589242554,7.634429977139448
6.621848739495798,7.619929022196044,7.680311890838206
6.7890756302521,8.0587924204885,7.724447843962138
6.956302521008403,7.427585621577833,7.766935635203601
7.123529411764705,7.811706944969181,7.807865892972276
7.290756302521007,7.907545681430594,7.8473227206946445
7.45798319327731,7.334006289347,7.885384273656152
7.625210084033613,8.109015204946086,7.922123275711542
7.792436974789915,8.173125853571278,7.957607483051574
7.959663865546218,8.508537507296527,7.991900101248733
8.12689075630252,8.011616803215357,8.025060160982491
8.294117647058822,8.240005338040886,8.057142857142857
8.461344537815124,8.284502886974362,8.088199855410073
8.628571428571428,7.627667553757399,8.118279569892472
8.79579831932773,8.23772324388528,8.14742741496069
8.963025210084032,7.742739852476172,8.17568603403342
9.130252100840336,8.290028746473155,8.20309550773877
9.297478991596638,8.448964330067101,8.229693543588217
9.46470588235294,8.338225960108591,8.255515649050794
9.631932773109243,7.664182179289973,8.28059528969802
9.799159663865545,8.744710501231305,8.304964033900719
9.966386554621847,8.420472050400997,8.32865168539326
10.13361344537815,8.65262505516447,8.351686404875684
10.300840336134453,8.168518512958073,8.374094821696954
10.468067226890755,8.279267601965758,8.395902136550514
10.635294117647058,9.04386312955632,8.417132216014897
10.80252100840336,8.379174778029187,8.437807679684935
10.969747899159662,8.329410750547195,8.457949980562395
11.136974789915966,8.366294220412078,8.477579479306595
11.304201680672268,8.797932829727424,8.496715512885295
11.47142857142857,8.043031088780438,8.515376458112407
11.638655462184873,8.438079959803519,8.533579790511398
11.805882352941175,8.28471773161717,8.551342138900724
11.973109243697477,9.3214445722886,8.568679336059658
12.140336134453781,8.91196473168089,8.585606465799014
12.307563025210083,8.63346567987808,8.602137906730883
12.474789915966385,8.688980187540999,8.618287373004353
12.642016806722689,8.566691441191658,8.63406795224977
12.80924369747899,8.51811959697969,8.649492140952164
12.976470588235292,8.615587729860673,8.664571877454831
13.143697478991596,9.21330055698937,8.679318572776205
13.310924369747898,8.606422846004268,8.693743139407244
13.4781512605042,8.628063687841067,8.707856018242031
13.645378151260504,8.815586496902778,8.721667203781287
13.812605042016806,9.18110091539727,8.735186267736621
13.979831932773108,8.893956660769033,8.748422381152713
14.147058823529411,8.442884753254557,8.761384335154826
14.314285714285713,8.794013732397952,8.774080560420316
14.481512605042015,8.794475908567811,8.786519145464744
14.648739495798319,8.401664339268041,8.798707853825965
14.81596638655462,8.588352983201199,8.810654140222878
14.983193277310923,8.92784955012784,8.822365165759525
15.150420168067226,8.705327796037086,8.833847812239696
15.317647058823528,9.351802086995914,8.845108695652174
15.48487394957983,8.963590935322683,8.856154178882107
15.652100840336134,8.730389155631787,8.866990383699896
15.819327731092436,8.857089160325758,8.877623202074982
15.986554621848738,8.616466155618832,8.888058306858529
16.153781512605043,8.701727231149313,8.898301161875665
16.321008403361343,9.143511300582368,8.908357031465004
16.488235294117647,8.901383582352382,8.918230989500477
16.65546218487395,8.353726193966201,8.927927927927929
16.82268907563025,8.53649515476361,8.937452564846645
16.989915966386555,9.125733798371467,8.946809452163908
17.15714285714286,8.61658661344025,8.95600298284862
17.32436974789916,8.875423827196865,8.965037397808315
17.491596638655462,9.308418648899524,8.973916792412158
17.658823529411766,8.919391942214247,8.98264512268103
17.826050420168066,8.91266428037946,8.991226211164328
17.99327731092437,8.885773777482205,8.999663752521856
18.160504201680673,9.335472602194875,9.007961318827894
18.327731092436974,8.813718897316395,9.016122364613476
18.494957983193277,8.661906902057922,9.024150231661814
18.66218487394958,9.064137291897824,9.032048153570848
18.82941176470588,9.539292757764347,9.039819260096017
18.996638655462185,9.167144685579334,9.047466581285521
19.16386554621849,9.531529324470677,9.054993051419496
19.33109243697479,9.44277212837036,9.062401512763945
19.498319327731092,8.74557031199841,9.069694719149435
19.665546218487396,9.109776371581592,9.076875339384067
19.832773109243696,9.067163901301283,9.083945960509604
20.0,9.10792113567134,9.090909090909092
