x,y,y_true
0.0,5.128646991285754,2.0
0.04201680672268908,12.881323919707414,2.059697124944083
0.08403361344537816,6.898878916729997,2.1211761232514603
0.12605042016806722,1e-06,2.184490181280534
0.16806722689075632,1e-06,2.249694072926047
0.2100840336134454,6.622939485350106,2.3168442070047615
0.25210084033613445,2.166326559012362,2.38599867605553
0.29411764705882354,8.419649662006732,2.457217306595982
0.33613445378151263,1e-06,2.5305617108792933
0.3781512605042017,13.17069613711173,2.6060953401958296
0.4201680672268908,12.108796575806139,2.6838835397657608
0.46218487394957986,1e-06,2.7639936052701426
0.5042016806722689,1.3666539121391683,2.8464948410693713
0.546218487394958,1e-06,2.931458620159374
0.5882352941176471,1.1739884816653996,3.0189584459174057
0.6302521008403362,8.088259156051636,3.109070015690868
0.6722689075630253,0.7701009016378149,3.2018712862841676
0.7142857142857143,1e-06,3.2974425414002564
0.7563025210084034,7.180999312625554,3.395866461095209
0.7983193277310925,10.528347772265409,3.497228193305919
0.8403361344537816,1.6608690328816635,3.6016154275127956
0.8823529411764707,5.510569009390127,3.709118470601179
0.9243697478991597,1e-06,3.8198303249871213
0.9663865546218489,9.33047897964558,3.9338467690750973
1.0084033613445378,16.00463151097634,4.051266440117273
1.050420168067227,7.604168685169287,4.172190919545998
1.092436974789916,4.383501196497894,4.296724820853352
1.1344537815126052,1e-06,4.424975880093763
1.1764705882352942,3.3444325399043153,4.557055049088018
1.2184873949579833,1e-06,4.693076591409254
1.2605042016806725,9.215847785085835,4.833158181234008
1.3025210084033614,14.524351726660655,4.977421005143829
1.3445378151260505,12.681079054316104,5.125989866965516
1.3865546218487397,6.534897736184831,5.278993295740688
1.4285714285714286,8.366331558560788,5.43656365691809
1.4705882352941178,2.518006810472209,5.59883726686484
1.512605042016807,7.333004991253981,5.765954510795648
1.5546218487394958,7.500916524663954,5.938059964222081
1.596638655462185,6.417533249440528,6.115302518026892
1.6386554621848741,1e-06,6.2978355072716505
1.6806722689075633,8.149801783784124,6.485816843849088
1.7226890756302522,9.287015039469587,6.6794091530949355
1.7647058823529413,3.2338926540175903,6.878779914477415
1.8067226890756305,9.508687680742637,7.084101606486119
1.8487394957983194,11.654650217923319,7.295551855845607
1.8907563025210086,1e-06,7.513313591182832
1.9327731092436977,12.512912892167634,7.737575201281292
1.9747899159663866,5.37308815667193,7.968530698058854
2.0168067226890756,2.1917754547346693,8.206379884410241
2.058823529411765,9.108968213776361,8.451328527059365
2.100840336134454,4.424787783516345,8.703588534571042
2.1428571428571432,6.263327627422261,8.96337814067613
2.184873949579832,3.7125988142287714,9.230922093068632
2.226890756302521,5.702364164067578,9.506451847838138
2.2689075630252105,3.1925399457361943,9.79020576970579
2.3109243697478994,6.700612517886695,10.08242933823699
2.3529411764705883,4.421686745701159,10.3833753602093
2.3949579831932777,3.401183034606845,10.693304188319166
2.4369747899159666,16.24731225816916,11.01248394641675
2.4789915966386555,11.23381308787477,11.341190761463723
2.521008403361345,13.64720835785836,11.679709002414613
2.563025210084034,20.75865518252983,12.028331526228449
2.6050420168067228,15.661217259461072,12.387359931223502
2.647058823529412,12.668880843462595,12.757104817994291
2.689075630252101,7.312172862257576,13.137886058116571
2.73109243697479,17.493823948432617,13.530033070872824
2.7731092436974794,16.257843529227664,13.933885108237563
2.8151260504201683,19.571863453209332,14.349791548369037
2.857142857142857,13.991563915165466,14.7781121978613
2.8991596638655466,13.185336326868393,15.219217603018006
2.9411764705882355,4.72778568905586,15.673489370417279
2.9831932773109244,18.86672802063368,16.141320497045054
3.025210084033614,8.480402582979432,16.62311571028234
3.0672268907563027,14.359939502969315,17.119291818040676
3.1092436974789917,19.947094097155297,17.63027806934857
3.151260504201681,18.25751088605973,18.156516525700987
3.19327731092437,17.937683084315882,18.698462443493025
3.235294117647059,21.28839945198599,19.256584667868744
3.2773109243697482,10.363718098264789,19.831366038325783
3.319327731092437,20.38215670169779,20.42330380642667
3.3613445378151265,27.25302574644511,21.032910065978275
3.4033613445378155,27.35448835235223,21.660712196051453
3.4453781512605044,14.25047393127697,22.307253317224202
3.4873949579831938,27.560960194756035,22.973092761443027
3.5294117647058827,25.608151524777355,23.65880655590896
3.5714285714285716,18.953041644632012,24.364987921406946
3.613445378151261,17.73643774240928,25.092247785509603
3.65546218487395,24.756498095340802,25.841215311099326
3.697478991596639,33.4723394069492,26.612538440666146
3.739495798319328,29.57652675807413,27.40688445685197
3.781512605042017,23.00261712716382,28.22494055972633
3.823529411764706,29.287676037007024,29.067414461292973
3.8655462184873954,35.045071819744834,29.935034997741607
3.9075630252100844,30.044273820420177,30.82855275997444
3.9495798319327733,29.031432168789216,31.748740742953157
3.9915966386554627,34.76861028112447,32.69639501442785
4.033613445378151,22.546799800622964,33.672335403626526
4.075630252100841,36.61967075327864,34.67740621050122
4.11764705882353,28.312264761308267,35.712476936143716
4.159663865546219,35.99863412341899,36.778443035003534
4.201680672268908,39.40388706216785,37.876226689558244
4.243697478991597,37.934437142244754,39.006777608106724
4.2857142857142865,35.95421144436265,40.17107384637535
4.327731092436975,39.04366996468034,41.37012265364787
4.369747899159664,46.48892998591544,42.60496134415129
4.411764705882353,36.53792705955076,43.876658194451096
4.453781512605042,40.216821814560085,45.18631336763257
4.495798319327731,47.850501107454846,46.53505986506759
4.537815126050421,51.724689574236606,47.924064506590256
4.57983193277311,48.947282103578274,49.35452893992935
4.621848739495799,47.757245814380106,50.827690680271004
4.663865546218488,55.660148734337845,52.34482418085066
4.705882352941177,51.5695265441945,53.9072419355008
4.7478991596638656,65.81869130985795,55.51629561410804
